id,text
567,"When considering unionizing it is important to realize that the process is likely to be harmful (at least in the short term) to your company and to the workers. While no one can predict the fate of your company if you become
  unionized, you should know that the Teamsters' track record for its
  members keeping jobs is not a good one. Today's unions are a multi-billion dollar per year industry,
  collecting more than $10 billion per year in union dues from workers.
  The majority of today's union-represented employees never voted to
  become unionized but must pay the union or be fired from their jobs.
  Union dues are used to finance the running of the union's business. Source: www.1-888-no-union.com Many companies are forced out of business when they are not able to compete due to added costs required due to the union. I would not consider voting to unionize unless the company is strong and has a solid profitability.  Better to quit a job you hate than cost every one else you work with their job.  Not to mention bringing in a union could just cost you dues and end up costing you pay. These conditions may warrant considering unionization: The company has a history of flouting the laws and regulations regarding safety and employee rights. The company uses false promises and disingenuous incentives to drive goals but has real consequences for not meeting base standards. The company moves employees to positions they are not capable of doing or that are unpleasant to force out employees they do not like, or who are on the verge of retention awards. Things you should not unionize for: Better pay - You will end up losing here.  While you may see an immediate bump in pay you could earn more taking your experience to another company than you will get though unionization. Better benefits - See above. Better working hours - The business has needs.  This is usually one of the first thing the union gives up in negotiations anyway. Because you do not like your company - You will not like your employer anymore in a union shop than you did before.  Causing the company harm will do no good.  You are better off finding a job at a company you do like. There are companies that I have worked at in my life that I feel could or have benefited from unionization.  If I were going to try to organize a union I would try to find one that was not part of a big national union.  These are businesses with their own interests that you can not count on to care about your company, your wages, or your retirement."
569,"Motivation varies so much, based on so many variables, that it's impossible to measure - and even if you could, all you're measuring is their motivation right now with their current set of circumstances.  Many of those motivation variables will change when they come work for you, anyway. I think what you're trying to determine is whether or not they are an effective worker - therefore, your goal should be to determine whether they've been effective in the past.  What they've worked on (either on their own or in their careers), how successful it is, and whether they are excited to talk about it will tell you more than anything about how they work."
570,"What I have noticed is that motivated people accomplish things. They deliver products, they do the hard stuff and they are more than willing generally to tell you about their accomplishments. Note the difference between the following two answers to a question on what you do in your current position: ""I write code to maintain the XYZ system. I do code reviews. I answer technical questions."" ""I just delivered a module that did XYZ last month and it was quite an involved project using a technology that was unfamilar to me. In fact it started from a suggestion I made when I noticed...I had to do a lot of research to pick out the tool to use and I had to solve this really interesting problem...."" Which person do you think is more motivated? Now you generally have to be careful to filter out the BS artists who also can sound very enthusiatic. They however are generally not able to answer technical details when you pursue the questions further and the truly motivated who really did do what they claimed to do can."
571,This is not as simple as it seems. You can get the prevailing wage for your title off of various websites.  But your title may not be an accurate descriptor of your position.  Sometimes a position is under-titled and you are responsible for duties that are typically assigned to a higher grade.  And sometimes you are over-titled and have a title that infers a higher level of responsibility than you really have. You need to look and see what responsibilities are typically assigned to a title to figure out what the title you should refer to for getting your prevailing wage. Next you need to accurately access where your skill set belongs were you to move into a new position.  You may have senior responsibilities but only a year or so on the job.  It is difficult to justify a senior title for someone with only a few years of experience.  Instead if this is the case I would take the added responsibilities to move my salary expectations higher into the normal range. Finally you have to gauge the level of interest in your skill set in the open market in your area.  If you expect to get a raise for your current position you need to have a marketable skill set that allows you to find another job at a higher rate in your area fairly easily.  If there are a glut of people with your skill set looking for work in your area you are going to find it difficult to make a case for any significant raise.
572,"How can I determine if it is unprofessional to play games during lunch hours?. I like to play quick games on my iPad/phone during lunch, and I'm concerned if it gives a bad impression. I'm salaried and get an hour for lunch. I eat in the break room usually, so I'm talking about being with other employees. No one's mentioned anything about it or given dirty looks so far. Our contract explicitly prohibits playing games ""during working hours"" but this is only during lunch hour; that stipulation was put in because someone was playing games on their work computer instead of doing actual work. Generally the office environment is fairly laid back, and our senior programmer also plays games sometimes at lunch. How can I determine if this still gives a bad impression? For what it's worth my boss is always out for lunch, so he never passes by the break room, but many other colleagues do."
573,"Look around the room at lunch. Are others reading books, listening to their MP3 player, reading a newspaper, reading a non-technical magazine, watching CNN? If they are doing these things, and it is your personal phone/iPad why is it different? You could even be playing ""words with friends"" or some similar game, with somebody at the table. If you are in the break room, and you haven't exceeded the allowable break time, why should anybody care? Oh some will, but they will be in the minority."
574,"It is difficult, in my mind, to explicitly quantify ""Motivation.""  It's probably the easiest of the desirable ""soft skills"" to BS in a technical interview. Rather than motivation, I look for passion.  A passionate person can be a motivated person, you just have to be able to get them passionate about the right things.  HLGEM is on the right track with her answer. One of my favorite interview questions is ""Tell me about your most favorite project ever - Dev / Non-Dev, Professional/Personal.""  If the candidate answers passionately then you can infer that they can be motivated.  Conversely, if they answer flatly, I expect to be disappointed. This question also provides a nice vector into conversationally gauging additional problem-solving skills and potentially technical skills as you dive into a deeper discussion about their most favorite project."
575,"Does being on salary only benefit the employer?. As a professional I am almost always a salaried employee.  However, there doesn't seem to be any benefit to the employee for being on salary.  For example, if I miss a day of work my pay is docked, but if I work 10 extra hours during the week I get no benefit at all since I'm exempt and the company doesn't have to pay overtime. It seems to me that the point of being salaried is that you always get the same amount of pay regardless of time, but in practice this translates to ""We don't have to pay you overtime, but you still have to work 8 hours a day"". For all intents and purposes it appears that the whole concept of salaried/exempt employees only benefits the company, who gets to ignore overtime laws, but has no apparent benefit to the employee, who has all the drawbacks of an hourly employee without getting any overtime or ""time and a half"" for working beyond the normal hours. Is there any employee benefit to being Salaried or is it only good for the employer?"
576,"Being on a salary rather than an hourly wage does have it's benefits: Potentially more flexibility over working hours. Possible flexibility over duration and timing of lunch breaks. Higher pay - this is the benefit you get for having to potentially work more hours or at weekends. Time off in lieu for working weekends - this might not be available to a hourly paid employee who'd be getting overtime. Possibly more holiday entitlement. Obviously all of these depend on the employer and would be subject to negotiation. If you weren't offered at least one of these for the requirement to work extra hours then it might be time to consider a change of employer. Original answer, comparing employees to contractors: It depends which country you are in but the benefits of being an employee (as opposed to a contractor) can include: Paid holiday. Paid sick leave - not always available immediately and not always at full rate, but certainly usual in the UK. Pension contributions from the employer. Training paid for by the employer. Promotion to higher pay grades or even different roles (management etc.) While you may be expected to work overtime for ""free"" you should also expect to get paid time off for medical appointments, and a certain degree of flexibility over lunchtimes and even start/finish times. All of these will either be standard or subject to negotiation when you are offered a position."
577,"Your lunch hour is typically ""off the clock"" and tacked onto your working day, so IMO it's acceptable to do anything within reason during that time, especially if it's using your own equipment."
578,"If you're on company premises, you are still representing the company, and should be professional about it.  That means not doing anything that's going to create a hostile environment for others, or is going to embarrass the company in any way if a client/journalist/investor/prospective employee happens to walk by. For most workplaces, that means most games are going to be okay on break, as long as you're in a clearly-defined break area.  Certain workplaces aren't going to be okay with any games on site.  A funeral home, for example.  Certain games aren't going to be appropriate at any workplace due to controversy, like Grand Theft Auto for example.  If you work for a game company, don't play a competitor's game at lunch.  You get the idea.  Just use your best judgement."
579,"I'm one of those old-fashioned interviewers who just directly asks what I want to know: Tell me about a project that motivated you, and why. Tell me about a project that demotivated you, and why. Then listen to which one more closely describes a typical project at your company.  A really good follow-up question about the demotivating project is what techniques they tried to mitigate the issues, or things they might have tried given more autonomy.  Don't kid yourself that every project at your company is intrinsically motivational.  You need employees with coping skills to get things done when the task is important but unfun."
580,"Is a dress code beneficial in a company?. Are there any studies on whether a dress code is beneficial to any/some companies, as opposed to just adopting ""casual Fridays"" all week long?"
581,"What is the preferred way of reporting suspicious behavior by co-workers?. Oftentimes when I fill out a job application, I'm also asked to take a survey where I have to write the best action to take. One question (or something similar) I see pop up on these surveys all the time is: You see a co-worker take something that you know doesn't belong to them. What do you do? I've always written a basic ""report the suspected theft to your supervisor"" response because I really don't feel that confronting them is a beneficial thing for me to do, but something needs to be done. I know it makes me kind of a snitch, but that's just how I feel it should be handled. What I'm wondering is what employers see as the best solution. What do employers want their employees to do in these types of situations?"
582,"Talk to Human Resources immediately. Theft is a Human Resources issue and they'll know the specific policies ect, and by talking to them first you'll know what you need to do. Call them and tell them you need to speak to them privately; you don't need to say why aloud. Close the door when you're talking to them and tell them why you're talking to them (about a suspected theft/ect) before you divulge the specific details; if you need to talk to someone else instead due to company policy, they'll know what to do. If you're concerned about a reputation as a ""snitch"" ect. ask your HR person what they can and can't keep confidential about your conversation; they may be required (by law or by company policy) to pass along certain information they get from you."
584,"The only way I could see this giving a bad impression would be if everyone else worked over lunch (or took much shorter breaks to get back to work quickly) - then they could think you're being less productive by playing games over lunch, although it'd still depend on what time you came in and left, etc. If it's purely a question of what you're doing over break when everyone else is doing something non-work-related too, and you're playing on a personal device (and not on the big screen on the breakroom wall), I really doubt anyone reasonable would care. Of course, there are some people out there who still think ""games are for teenagers"", but that's very different from giving a bad impression to the majority."
585,"As chad said the term beneficial is fairly broad, however I'll take t to assume you mean beneficial in the sense your employees are happier and hence more productive and hence provide greater benefit to the company in regards to their output => money value. I'm not aware of any studies (I'm sure there are some though) but it would be my opinion that different professions have the impression of requiring different levels of dress.  For example if I saw a group of of lawyers in the office wearing shorts and shirts my first impressions might be one of un-professionalism.  However if I saw a builder coming to work in their sunday best I might be a bit concerned. Basically to some degree society has dictated our dress sense in the work place.  However I've always worked best when I could wear what I felt comfortable at the time and felt like I had the support of the company to make the right decision if I had to dress more approprietly i.e. meeting a customer for an important business deal and they wear suits to work. I've never really been a fan of dress down fridays.  I've preferred a fairly loose dress standard all week with the emphasis put on the employee to ensure they dress appropietly.  I guess there would be a certain standard but it would be flexible enough to cover those who enjoy wearing jeans to work over those who enjoy wearing dress pants and suit etc In summary.  I believe dress standards can have an effect on performance if people dress casual then they relate that into working casual.  However it can also be determined on society expectations as well as the individual.  Dressing casual (or smart) just might be one way to get the best out of the team and help develop the kind of work atmosphere your looking for."
586,"It was always my impression that salary wages were always advertised higher (pay scale wise) than standard hourly wages (may not be the case I guess) for the fact that you may be occasionally called upon to do those extra bits of work. In a good company I always liked salary as it gives me the impression to a certain degree that I have control over my hours and how I get my work done.  I don't have to watch the clock and if I want to leave 15mins early or arrive 30mins late that would be ok.  I will be making up the time somewhere.  This kind of flexibility is something I really look for in a company.  Of course it then requires me to ensure I don't abuse it and make sure I still do the work, but if I enjoy my job then that won't be a problem.  Alternatively if I work an extra hour overtime, I should be confident enough to take an extra hour over lunch without having to worry about my time. If you find yourself consistently doing extra hours then that to me raises a warning flag that something is not quite right in the work balance.  Working extra hours shouldn't be the norm or expectation in a workplace. In the end, if your company has a good ""employee"" focus and you manage your time well both personally and with your boss, being a salaried employee IMO can have equal benefits to both the employee and the company."
587,"Well, casual Fridays all week would mean they aren't casual any more, right? Most companies, depending on the type of services they provide, need some sort of dress code to appease customers. In a suit and tie environment, casual Fridays may be casual but still implies some sort of dress code, e.g. no shorts and flip flops. It gives the folks a chance to relax a bit (especially for the women I think) but doesn't really significantly degrade the overall impression that a customer might get. If all days were casual days, I think the variance between what is acceptable and what is not rapidly gets out of hand because there is no longer any ""standard"" and humans being what we are will gradually ""down-dress"" until management eventually gets pissed off and steps in anyway. Only difference is by that time, egos get bruised."
588,"""Does this still give a bad impression? For what it's worth my boss is always out for lunch, so he never passes by the break room, but many other colleagues do."" I think this is the crucial line. If you are even thinking about it, it means you don't find it totally comfortable as well. Honestly, if that's the way you feel, whether or not the boss really feels that way becomes irrelevant and you should stop. I play games during lunch breaks on my phone and I'm quite comfortable doing that. So much so that I only pause it when my boss wants to talk to me about something. I feel no real guilt because my work is up to date and even if I'm a little behind, I'm confident he knows me well enough to trust me to get back to schedule. Now if I'm behind on my work and it's a reasonable schedule (or if I really feel no need to de-stress), I would be working even though it's what's left of my lunch hour because I think that's the right thing to do for ME . TL;DR , if you are feeling guilty, try to figure out why. Until you get the ""why"" part sorted, you will never really be comfortable."
589,ANY assessment is fine as long as: It's standard for everyone applying for that post. It's not significantly biased in ways that would make people frown. Some cultural bias is fine since your customers or working environment might depend on that. You actually bother to tell them the answers or at least explore there answers with them. Giving someone a test and not exploring the answers with them is pretty often just a waste of time.
590,"Actually, you might consider talking to them first, if you know then and get along well. After all, it might be a misunderstanding. Maybe they actually loaned object in question to the company and are taking it back, or maybe it's a piece of old equipment which they bought from the company. Also, if it is something of low value, I'd consider addressing it directly, rather than making it a big deal. But if it is clearly criminal behaviour, then reporting to the supervisor indeed seems like the only viable action. I would not see this as ""snitching"" - by harming the company, they are also harming their colleagues, who may have to bear part of the consequences for the company, such as financial problems."
591,"The rule of thumb I have always heard is that you should generally stay for at least two years - otherwise it might raise a red flag when people read your CV. Of course, if you have a good reason, <2 yrs may still be OK. Apart from that, there are no general rules. I depends on both what you want (do you prefer stability, or frequent new challenges), on what your job offers, and on industry practices. Some employers consider anyone who stays less than a decade a job hopper, and in some consulting companies, the majority of people is expected to leave after a few years. Also note that there are alternatives to changing jobs, such as moving to a different department, doing consulting work as part of your job, getting a side job (with employer's permission of course), etc."
592,"Optimal office size: cubicles versus small rooms versus open plan?. Possible Duplicate: Is there evidence to suggest that certain office layouts are better than others for productivity? Which of these three (and possibly others) are most beneficial to a company, in terms of employee productivity: cubicles small offices (say 1–3 people each) or open-plan offices (typically 10–20 people)? Has anyone studied this? (I've worked in small and open offices and find them useful in that I can speak with colleagues directly, but if two colleagues are having a conversation close by, it is hard not to be distracted. I've never worked in a cubicle, but I would imagine it is easier to go off interneting for an hour without anybody else noticing.)"
593,"Are you asking what you should really do, or what you should say on the application? On an application you may not know the procedures of the company, so I would suggest being a little vaguer. Mentioning HR when applying to a small firm that doesn't have an HR department might tag you as a big-company rules-stickler who won't fit in to their small folksy ways. Mentioning a specific job title like supervisor, foreman, or manager might raise hackles if in that company, you'd be messing with the chain of command going to that person. So I'd say something like ""discreetly report it to the appropriate person as soon as possible."" As to what you should do in real life, it would depend on what was being taken (Joan's lunch? Steve's red stapler? A box of printer paper or pens? Cash from the petty cash box?) and where it was being taken (to a desk to be used? or home?). If one co-worker is stealing private possessions from other coworkers, or stealing items from the company for personal use, then that's just not acceptable. I mean maybe a pen or two might happen to go home in a pocket, but nothing beyond that. However taking ""the good mouse"" or ""the nice ruler"" to your own workstation is not the same thing at all. So the interview question ""taking something that didn't belong to them"" is insanely vague. If something's not acceptable, it has to be acted on. It would usually be ridiculous to start with the police (though if a coworker took car keys and drove off in someone's car, I would call 911) so your boss or a neutral third party like HR is the way to go in non-emergencies. If you're concerned that the consequences of that would be too severe for the offense (firing for yogurt-taking) then you can confront the person directly or anonymously (Eg leave a note that says I know who took the yogurt and if it happens again I will report you ) although people may just laugh. And worrying about being a snitch? The workplace isn't high school, where there's a students-vs-teachers vibe, or prison for that matter. You're all on the same team. There may be places that are line-vs-management but I don't want to work in them. I recommend you don't think that way at all."
594,"According to Norbert & Diane Schmitt 's academic text , jobs that require teamwork (increasingly common) are best performed in an open office. Quote below with my emphasis : How does a redesigned work space positively affect employee productivity? Studies suggest that work space, by itself, doesn't have a substantial motivational impact on people; rather, it makes certain behaviors easier or harder to perform. In this way, employee effectiveness is enhanced or reduced. More specifically, evidence shows that work space designs that increase employee contact, comfort, and flexibility are likely to positively influence motivation and productivity. For instance, Amoco Corporation in Denver reported a 25 percent decrease in product cycle time (the time required to make its products), a 75 percent decrease in formal meeting time, an 80 percent reduction in duplicated files, and a 44 percent reduction in overall space costs after offices were redesigned to facilitate teamwork. Based on the evidence to date, an approach that matches office space to the sophistication of the work required is probably best. Jobs that are complex and require high degrees of concentration are likely to be made more difficult by noise and constant interruptions. Such jobs are best done in closed offices. But most jobs don't require quiet and privacy. In fact, quite the contrary, jobs today increasingly require regular interaction with others to achieve maximum productivity. This is probably best achieved in an open office setting."
595,"I have no idea how to get the cream of the crop if that is what you are looking for. Most of the smaller companies have very little chance of nabbing them and keeping them for extended periods of time. But if you are looking for a ""normal"" developer who: Might be a little raw but has the potential to get better. Will tend to be a bit more motivated to learn and get involved. Might stick around for a while. Will be good enough to get ""normal"" jobs done somewhat competently after some learning. Try schools. We are a small-ish software house in a small urban area and schools are pretty much the ONLY source of talent. Of course there will be some risks you are taking with fresh graduates and interns but we find that it works well enough for us. Most won't have the skills necessary right off the bat but they can be taught and are mostly willing to listen. They also come with less cultural baggage and most will stay at least a year (because anything less looks ugly on a resume :P) as long as you will have them. It works pretty well for us after we figured out that no matter what you do, staff turnover is inevitable. Constantly having two ""trainees"" taught how to do things correctly makes dealing with it less painful since they can step in and do the job with a short ""ramp up"" period. They already know most of the general code base, conventions, how we work, what we expect, what we are producing, etc, etc. So it's a lot easier than having to deal with a new developer. They don't cost a lot and those that work out well (you should be able to tell in a month) are enticed to stay. Those that obviously won't get cut early. So we basically end up with a system that is engineered to deal with 1 or 2 people leaving yearly out of our 12 man developer pool. People come, people go, life goes on. One side benefit is that when it's time for the next round of graduates, some of the trainees on hand will recommend friends that are typically of a reasonable quality and the students know that you are serious hirers because news travels fast in small communities. After a few years of doing this, we have students that pro-actively approach us for jobs in their senior year and we actually get to pick from the best of the ""new"" crop because of our reputation. This wouldn't have been possible before we started doing this actively."
596,"I think the answer depends entirely on your personality - whether you have a lot of self-discipline or not. If you do not, you will probably over time tend to cut the day short, make longer breaks or procrastinate, pushing the work into the weekend. This may or may not be acceptable for the company provided this does not affect your coworkers."
597,"My answer comes from the following experience: over the last 15 years or so, I've had jobs in which I telecommuted anywhere from 1 day a week to full-time, for a range of companies from those that had an office space where people worked on-site to those that had one in name only (to meet clients and pick up mail), for big organizations and small ones.  I currently work for a company that has an office space, people work in it consistently, but several people -- be they regional sales or technical developers -- live thousands of miles away.  Those of us who do live close by tend to telecommute a couple days a week because we can. All of that being said, I firmly believe that ""how do I look like I'm doing a good job"" or ""how do I look like I'm effective"" -- which is the root of your question -- is completely dependent upon the industry, individual job, and most importantly the expectations set forth by the company allowing you to telecommute .  By that I mean that if a company offers telecommuting possibilities, it is their responsibility to understand that there is a reason your position is suited for it, and to hold you to standards that are reasonable given your location (and not hold you to standards that are unreasonable). For example, if a company allows telecommuting but does not embrace conference calls, Skype calls, Google Hangouts, or other synchronous means of ""being present"" for required meetings, then that should not be a black mark against you. And in that situation, I might not take them up on the telecommuting opportunity because I would be setting myself up for failure no matter how great I might be at my job.  Similarly, if you are telecommuting and your company requires ""presence"" in meetings and you don't attend (for some value of ""attend"") then that should be a black mark against you. It's a two-way street, but both parties need to know how to read the map. As far as the work itself, if your company has good internal practices for making processes and product transparent -- e.g. if you're a developer and you check in your code and update your bugs/tickets/tasks assignments regularly and accurately, or if you're a project manager consistently updating communication plans and other documents, etc -- then as a remote worker continue to use those practices.  If a company does not already have a way in which work is made transparent to colleagues (even if it's limited just to those colleagues who need to know), regardless of where you are sitting, then as a remote worker your job is necessarily harder and there's nothing you can do about that besides try to implement transparent processes (and then follow them) and again consider if that is a telecommuting situation you want to get yourself into. My expectations as a manager are that everyone should be present (for some value of ""present"") when and where they are supposed to for meetings -- which should be as limited as possible anyway -- and the systems we have in place for showing progress should be used and should show progress. Those expectations are the same regardless of where a person sits. Now, here's the point where you have to make a choice: Do you take a telecommuting position, or telecommute n number of days per week, when you know the company is not really set up for you to succeed while doing it? This is basically the point at which you decide whether or not the extra work you will have to do to prove you are doing the good job that you are, is or is not something that would inherently mess up your work-life balance. Let's assume that all of those real (and unfortunately common) issues can be put aside, and imagine you are now working remotely for some number of days per week for a company that understands what that means and your productivity isn't questioned. The steps for ""separat[ing] or integrat[ing] your work and home life"" are as follows: Stop worrying about proving your productivity and just be productive. Remember why you wanted to work remotely in the first place. The answer to #2 is going to put you on a track to figuring out how best to balance work and life, because the answers are different depending on the reason you're doing it. For example (and these are generalities but still show the overall point): If you're telecommuting primarily because you live far from the
office (or the commute to the office is possible but unbearable),
then do what you can to mimic the office structure in your home: have
a separate workspace, keep consistent hours, make work the priority
during those hours. If you're telecommuting primarily because there are domestic needs to
attend to -- children and their schedules, for example, or
health-related situations, or elder care, whatever the case may be --
then all of the above is still true: keep a separate workspace, keep
consistent hours, and make work the priority during those hours.  In
these cases, ""consistent schedule"" can mean totally different hours
on different days, but as long as it's consistent week to week then
everyone (including yourself) knows how to integrate with the
schedule.  It becomes (or should become) no different than any
other standing meeting -- ""Jim has to pick up the kids from soccer at
4 every Wednesday"" vs ""Jim has a meeting at 4 every Wednesday"" is not
materially different; it's still time people schedule around. Clarity, transparency, and consistency by both you and your employer is what makes telecommuting a success for all -- you get to be productive, the company gets to reap that productivity.  For some, a hard split between Work and Home will be necessary, for others, it won't -- it might not be best to focus so much on the hard separation and instead work on a comfortable integration ."
598,"How to establish a mentoring culture in a fast-paced, high-pressure environment. Earlier I read a question called How to mentor a Junior Developer and thought about this question. I worked as a support engineer at a smaller startup in one of my previous employments where I was the second member of our team. It was a stressful job as a lot of stuff was new and we had multiple responsibilities. It was a rewarding experience to be able to help new members to get up to speed. Getting them up to speed mostly meant to bring them to a comfortable level for all day to day operational tasks. Further product related knowledge was imparted to them by relevant teams. Since this process was being repetitive, we proposed a kind of mutual mentoring system where recent hires who got up to speed with one area would help other recent members come up to speed with other area. This did not work well after some time as the management was not too keen on having new members waste time training others instead of working on tickets right away. Then we adapted to a hands-on working sessions method with seniors having the new members shadow them while they worked on tickets. Once new members understood the nuances of handling the issues, they were assigned tickets with the ticket priority being increased each week or so. This was successful in terms of the knowledge exchange, but proved difficult for the senior members as they were being additionally burdened with their own work loads. This was viewed as a failure on our part by the management. We wished to have an effective mentoring system to counter the work loads and facilitate better knowledge exchange for the new comers, but we were not able to create a better system. What approaches would you recommend for setting up mentoring systems for fast paced environments?"
599,"I am working in a company that moved 3 times. We had 2 different setup : 5-6 people per office. This seems to work fine. It was a team per office (SW team in one office, HW team in another, etc). all in one big office (current setup). This setup is bad (in my opinion). The sales people are very noisy. People are walking by. Distraction all over. Try to group people within the same team. It depends on how big teams are, but they should be close, and the number of people in the office should be small enough not to distract each other."
600,"This isn't a direct answer but, since I posted the question, I've worked out a rather neat workaround. I contact the team leader (face to face or, if not possible, via instant messenger) in advance and say, ""I'm currently working on X . If I keep working on it instead of coming to the meeting I can be done by Y o'clock. My input for the meeting is Z . Would you prefer I came in person or continue with this task?"" This probably won't work every day, but every time it does is, for me, a bonus."
601,How do I push a product I've been told to push to customers without being pushy about it?. I've been told push a particular product to customers if at all possible. I'm okay with promoting it since it is a good product but I also hate when retail floor people come up to me and try and push something to me if I so much as glance in the direction of the product or am remotely associated with it. How should I go about pushing this thing without seeming like I'm pushing it?
602,"How important are higher degrees in a tech industry?. How important are higher degrees in a tech industry? Asides the obvious cases of very specialised companies that perform their own high tech research, does having different levels of higher education benefit the applicant (comparing for example, someone that has a collage degree, to BSc, MSc, D.Sc)?"
604,"Having a great Knowledge Management solution could help solve the problems you've mentioned. Your problem is less about professional mentoring and more about actual job training. A knowledge management solution could involve an editable Wiki, Google Site, Google Docs, or other platforms where you can document procedures. A good knowledge management ticketing system like Zendesk or a Wordpress theme like nowLedge . Additionally, some tasks are better described using audio and video. Many organizations are turning to Youtube and video recording software to capture training sessions. Additionally, screen capture software like CamStudio or Captivate may help record activities on the screen for later educational use. You say much of the training is repetitive. If that is the case, then I agree with senior management. Keep in mind that many startups are on a budget. Every cent counts and must be put towards activities that will pay dividends. Use a combination of these methods to achieve your goals while still avoiding the wastefulness of repetitive tasks."
605,"I would be looking at definite things that your product does to help that person and mention those, also listen to your potential customer and take their information on board. Not only will that help your product in the future but the customer will remember you and your company as approachable. If you need to do the hard-sell then do you have the right product for the person? Does it make its own purpose clear? If not then you might want to mention this to your company."
606,"It seems that higher education never hurts, but beyond that, it's hard to say how important it is. Really depends on what you're after in your career. It can be absolutely critical, it can be less important, but I'm not sure how to quantify it without applying it to something more specific."
607,"This isn't an exact science, so this isn't fool-proof, but I like to ask things like ""what's your favourite thing about X and why?"" where X can be the language they'll be working with or have a lot of experience with, or a project, framework, etc. Basically, something that the candidate has worked with a lot. I usually follow that up with ""what do you hate the most about X and why?"". There's often room for some follow-up discussion, depending on how the candidate responds. When I ask these, I'm not necessarily looking for a reasonable answer (although it helps if I can tell that the candidate isn't just making stuff up), but rather for how they answer. A person with higher motivation/passion tends to have a more interesting answer because they tend to think about stuff like this. If nothing else, you might get a glimpse into whether or not they have thought about why they like/dislike something, or if they're more likely to latch on to a fad or trash talk a technology without being able to discuss its pros and cons."
609,"Well it depends on the following points - which kind of business you are in do your employees contact the customer face-to-face or not What kind of corporate culture is in your company (such as more
formal, less formal, average etc.) There can be more points added to the above list. If you are in service industry and your employees meets the customer frequently such as in banking and finance industry, a strict dress-code is must (Can be relaxed a bit for operations and processing guys). Generally in IT industry dress codes are more relaxed(Not for Business development guys). So until unless we have a subject industry, we can not say whether it's beneficial or not to have a dress-code in our company."
610,"The question can best be answered by a company that has this policy, but I have worked with some organizations that tried, but failed to use it. In a 40 hour work week, 8 hours will be used not to goof off but to productively goof off. In one organization, the amount of documentation required for this 20% meant that 4 hours of it were lost to paperwork. One group expected employees to put in 60 hours a week, therefor nobody knew if it was supposed to be 48 hours of work and 12 hours of experimentation; or 60 hours of work and then experimentation tacked onto the end of the week. The idea that the company or employee is to track the hours so it can be used to level the workload makes it sound like a administrative nightmare. It also means that the employee knows that management is tracking the time, and that management decides what projects are worth playing with. If it didn't sound like fun, or at least less stressful compared with the other projects, I would not be interested in it."
613,"How should a candidate approach an interview for an internal position as opposed to an external position? . How should a candidate approach an interview for an internal position as oppose to an external position? An internal position is a vacant position that is available within the company you are currently working. An external position is outside the company. Several aspects such as process leading up to the interview, position intel and culture intel would be key differences. This is from the perspective of a candidate."
614,"For the most part, there's no difference at all.  You should go into the interview expecting just as much scrutiny as someone who has never worked for the company.  However, you should also be prepared to demonstrate how your inside knowledge of the company is an asset, and not just expect the interviewer to assume as much. I've never interviewed a current employee, but I've interviewed two former employees who left for educational reasons then came back to apply for a higher-level position a few years later.  One couldn't remember anything about our products or what she worked on before.  The other was able to talk intelligently about his previous work here, and demonstrated ability beyond what was required in his former position.  Guess which one we hired?"
615,"The only difference I would expect is that the folks conducting the interview will probably know you (or in a bigger company, know someone in your supervisory chain) - the interview is less of a ""getting to know the candidate"" event and more of a ""Do you have the requisite skills?"" / ""Can we afford to lose you from where you are?"" kind of thing. Because of this you should expect to be grilled a little more thoroughly on your weak points, and you should have a plan on how you will continue to grow and improve as an employee. The benefit side of that equation is that when you state some of the projects you've worked on there's a good chance the people interviewing you will be familiar with them.  If you've done consistently good work for the company you can expect that other teams will want to have you as an asset."
616,"I work in a company that considers itself a 'results oriented workplace', sometimes called ' results oriented environment .' A ROW team rejects the factory model of employment in which managers and foremen are paid to ride herd on a factory floor of sheep like children who cannot be trusted. [Aside: In the US defense contractors are pretty much forced into Taylorism by government contract requirements.  This may account for the common huge cost overruns and frequent missed delivery dates.] The factory model work environment is sometimes called 'Taylorism', after Fredrick W Taylor . A software team working in a Taylor type structure could not implement Google's 20% concept, the time tracking alone would be very expensive and distracting. Since many, probably most, of the 20% projects never result in near term profits a Taylor style company would not continue the experiment for long. I've never worked at Google, but I suspect they are a ROW type organization.  I suspect that Google developers work with their team leaders to lay out a schedule of expected results, which takes in to account the developers 20% projects.  I suspect that as long as a developer delivers results more or less according to the agreed on (not imposed on) plan there isn't any worry about how long someone took for lunch or if they spent 9 hours last week on their 20% project."
