id,text
360,"Google Apps as an online harddrive?. Google provides some pretty cheap online storage . My organization is interested in using this to host backups of some of our data on the Google Cloud. We may just want to use this as an offsite backup, in case our onsite backups catch on fire. The files are mostly images and video, most under the 1G limit. Is there a way to batch upload files to Google Docs? Are there any extensions which will let me browse Google Apps as a local folder, similar to WebDav? And to clarify, we'd prefer to do this from a Linux (Ubuntu) server. Summary: Yes, this is possible. However, my question was too vague. Google Apps has different components. ""Google Apps"" and ""Picasa"" are both Google Apps, but they behave differently. For example, Google Docs uses the Google Documents List Data API , Picasa does not. Sadly, many projects at Google seem like little fiefdoms, and APIs are not consistent across the kingdom. The solution also depends on the filetype and if you use the Google Premier edition of Google Apps or not. According to the Documents List Data API FAQ Google Apps Premier customers can use the API to upload files of any type. Other users can use the following upload formats: (See the link for a list, which includes things like .csv, .pdf, etc.) There are several great solutions below, but all have their limitations, or have themselves run into limitations with the Google APIs."
361,Quix: http://quixapp.com This is a little bit like Quicksilver for the web. It's very useful for web development. You can also configure Chrome to use it as a search engine to turn the address bar into a command line.
362,"You can try Pidgin (http://www.pidgin.im/) is an IM client for windows, MacOS and Linux. Then install this pidgin plugin: pidgintext"
363,"I don't know if there are any tools for this, but the Google Docs API might allow you to programmatically manipulate uploaded files."
364,"Google Sites: Markdown support?. My organization is interested in migrating our local Wiki from the office into Google Sites. I see that Google Sites supports some sort of Wiki interface, but I don't really like the GUI editor. Is it possible to use Markdown syntax instead? This is a Unix-heavy shop, with many Unix-heads and engineers. Many of us prefer the code-friendly wiki syntax provided by Markdown."
366,What is the purpose of shortening URL services?. What is the purpose of shortening URL service? Are shortening URL service related only to the fact that a single Twitter message has a small characters limits? Or does they have other uses?
367,"How can I find out who wrote a certain section of an article in Wikipedia?. Version control systems typically call this feature ""blaming someone"". For each line, it shows you who modified it and when. Update: I'm looking for a solution for articles with thousands of edits as well (i.e. navigating the version history and checking each one is not practical)."
369,"Google search from global sites. If I search Google from different countries (e.c. google.de, google.co.uk, google.fr, etc.), will they all bring exactly the same search results? Will the order be different?"
370,You can't do it directly with Google Docs but you can use GMail as an Online Hard Drive with Gmail Drive .
371,"People started using URL shortening services long before Twitter existed. I think TinyURL was around in 1999. However, Twitter has made these services much more popular. Some URLs are extremely long. 200+ characters. For these, I see the use of URL shortening services. If you're writing an email, and want to stick to the old standard of 80 characters wide, then URL shortening services can be useful. But overall, yes I think you touch on a point. URL shortening services aren't always useful and can actually be harmful. If someone posts a TinyURL on Slashdot, it's almost guaranteed to point to something gross."
372,"(well, tracking the URLs is a side effect, but) mainly: make URLs shorter. http://maps.google.com/maps?f=q&source=s_q&hl=de&geocode=&q=Mountain%2BView%2C%2BKalifornien%2C%2BUSA&sll=52.130956%2C11.636701&sspn=0.342681%2C0.699692&ie=UTF8&hq=&hnear=Mountain%2BView%2C%2BSanta%2BClara%2BCounty%2C%2BKalifornien&t=h&z=13 to you could memorize the latter one, even tell it via phone."
375,"No. It gives priority to local results. For example if you look for ""apple"" in google.it, as first result, it gives: Apple Apple progetta e crea iPod e iTunes, computer Mac desktop e portatili, il sistema operativo >OS X ei rivoluzionari iPhone e iPad. www.apple.com/it/"
376,There's a script published on meta that hides the FAQ popup that appears when you first visit a StackExchange site.
377,Long URL Please Rewrites most shortened URLs on a page to show where they will take you.
378,"URLs can be really long, and long URLs can break when passed around through email, social networks, etc.  So URL shorteners can help by: making them shorter and potentially making them more readable. Many URL shorteners have added a feature to track clicks on that URL -- and aggregate information about those clicks. (Time of day, geography, a source of the click, etc.)  For publishers that's a huge benefit -- URL shorteners can not only prevent breakage when URLs are passed around, but they can learn more about traffic to their site."
379,"How can I get to a template's URL in Wikipedia?. For example in the Kobe Bryant article, you can see that it uses the Infobox NBA Player template when you View Source . How can I get to the page of this template?"
380,"In which way HTML5 could improve Web Applications?. In the latest months many web companies, browser developers and professionals talked about HTML5 as it is the new evolution/revolution for the web. Practically speaking in which way HTML5 could improve existing web applications like Office Suites (e.g. Google Docs) or Social Network (e.g. Facebook), Online Photo Editor, etc.?"
381,"If you click the View History link for an article you can see the list of changes made to the article, on what date, and by whom. A short summary of the change description is also displayed. You can then click the Compare selected version button to compare text. Unfortunately, I'm not aware of a Blame feature that lets you directly see who made the changes to a particular line or sentence or paragraph. EDIT: You may want to check out Greg Hewill's site , he (apparently) is working on just such a blame feature."
383,Use http://wikipedia.ramselehof.de/wikiblame.php?lang=en which allows searching of revisions on Wikipedia.
384,"You can do this by clicking ""View History"" located in the upper right corner of every wikipedia article.  There you will find a list of the revisions of an article.  If you want to specifically was committed by each user, you can click ""cur"" next to each revision and wikipedia will highlight what was changed."
385,Simply search for Template:templatename and you'll be brought to the page for the template in question.
386,When sending a plain text email you are limited to less than 78 characters a line so if a URL is longer than 78 characters I would break. This also causes an issue when copying an pasting the URL in the address book because it contains a new line. You could wrap the URL in < and > which is in the mail message RFC 5322 .
387,"While I'm impressed that your organization would rather use Markdown than a WYSIWYG editor, I'm afraid that Google sites does not currently support Markdown syntax.  You could write the text in Markdown locally using an editor like Textmate, and use a bundle or a script to convert that to HTML, and then paste the HTML into your site (Google Sites will let you add raw HTML to your sites -- inside certain form elements) but that feels like overkill."
388,"How to allow Google Calendar users to subscribe to my website's calendar (event data) and have GCal show updates automatically. I have a website that stores and displays data about events.  I'd like to make that data available to Google Calendar users and allow them to subscribe to my site's event data.  The event data can and does change occasionally, so having user's import an iCal file to their own Google Calendar is not ideal. Is this possible? Can I keep all of the data on my site, via a URL, and allow Google Calendar users to subscribe? Do I need to put my event data ""into Google"" somehow, and then allow Google Calendar users to subscribe to that data?  If so, I'll need to keep  event data on my site and the data ""in google"" in sync, correct?"
389,"How can I follow my Facebook Friends on Twitter?. When I log into Facebook in the News Feed it shows some of my friends posting via Twitter. Is there a way I can automatically follow them on my Twitter account or get all their twitter ids to follow ? Right now I am just trying to see if they used their real names and using the Find people on Twitter feature. By experience in twitter though, I know some do not use their Real Names :("
390,"You might want to try Delicious . They do have a firefox plugin that allows you to sync automatically between the website and your browser if you wish. And you can save your bookmarks in delicious rather than the browser bookmarks if you prefer. They have tools for importing/exporting bookmarks from your browser when you first set up. Plus you have the added advantage of being able to access your bookmarks even if you are not on your personal machine(s). Delicious does allow you to keep your bookmarks private if you wish. The only downside is that you will be organizing bookmarks by Tag rather than directory as you would normally, but personally I found I got used to that pretty quickly."
394,"Read Later (sends page to InstaPaper ) Clip to Evernote (saves
    page as Evernote note) Readability"
395,If your labels are applied based on some basic rules you could apply some filters to automatically label mail appropriately and use one of googles suggested methods to import mail from your old gmail account
396,"Yes!  You can do this in Google reader, but I don't think you can set up as a permanent search. If you have a group of feeds you want to search through, bundle them together under a single folder/tag. Like group all your tech news feeds you read into ""Webtards."" Then you can use the search box at the top of Reader to search for a keyword, and filter it to just the feeds in your tag/label.  So you can search for ""Twitter"" in your group of feeds ""Webtards"" to see everything your webtards are saying about Twitter. Reader also gives you the ability to search within an individual feed, which is also helpful.  So if you subscribe to the TechCrunch feed, you can search for ""Twitter"" within the feed ""TechCrunch"" and get back a bunch of articles from MG Siegler, God bless him."
397,Saving a Gmail attachment to Google Docs. Is there a way to save an email attachment in Gmail to Google Docs?
401,"If you get an email with a Word (.doc), Powerpoint or PDF attachment then there are two links next to it, 'View' and 'Download'. When you click on 'View' the document is opened by Google Docs and there is a link at the top to allow you to 'Save in Google Docs' Excel attachments give you three options, 'View at HTML' ,'Open as a Google spreadsheet' and 'Download'."
402,"I don't think so, however, you could go into settings and use the custom view to see if any of them are suitable.  For example, you can choose to show 2, 3 or 4 weeks instead of a month.  Keep an eye on their 'Labs' tab in settings as they put experimental features in there (such as year-view)."
403,"Not directly. But some file formats (most notably PDFs), you can view online by clicking the ""View"" link next to the attachment. When you are then viewing the file, there is a link to save it to Google Docs."
405,"In gmail, you can configure it to retrieve email from another account via pop. Go to settings, Accounts & Import, and add the details under the ""Check Mail using Pop3"".  It will automatically label retrieved mail with the name of the account, or you can set up a custom label if you prefer."
406,"The one I probably use the most is Show Anchors , which I made. It shows an anchor icon next to every element on the page that can be linked to directly. Sounds stupid, but it's very useful when you want to refer someone to a specific section of a website. And it's much easier than trying to figure out where the site owner put their anchor links (if they even did in the first place)."
407,"Security of browser only password managers. There are password managers like KeePass which store all the passwords in an encrypted container on the local machine. I would have to copy this container over to other machines to be able to have my passwords there as well. Then there are password managers which are essentially like KeePass but store the password container online. And then there are algorithmic password generators which, based on a master password, create the password for the currently visited website on the fly. Examples for such online password managers are SupergenPass and PWDHash . All I need to carry around with me is a tiny bookmarklet (which gets synced across browsers) and the master password in my head. What are the advantages or drawbacks, security-wise, when using the online password managers of the 3rd category? Is there an online password manager which addresses these drawbacks while providing the advantages?"
410,"Link two Google Accounts. I have two Google Accounts. me@gmail.com me@mycompany.com me@mycompany.com is not a Gmail and is not a Google Apps for my domain account. The email me@mycompany.com hosted somewhere outside of Google. But I hate having to switch between the two.  Is there a way to link them, so that when I log on to me@gmail.com , I still have access to me@mycompany.com services in Google? Specifically I am looking to solve this problem on Google Analytics (GA). The me@gmail.com account on GA shows my personal sites where the me@mycompany.com shows my work sites.  I'd like to log on via me@gmail.com and see both personal and work sites with the privileges of both accounts"
411,"How can I backup my wordpress.com hosted blog?. I have a blog hosted on wordpress.com, and I'd like to back it up. How can I do that?"
412,"You can do the following: Caution : do this at your own risk. If you accidentally press delete while in the trash, your messages will be gone forever . Clear your trash on your old account. Trash all your messages in your old account. Untrash a single label. Import the messages to your new account using the POP3 feature (Get mail from other accounts). Tag all these new messages with the same label you used on your old account. In your old account, trash the messages that were imported successfully. Repeat steps 2-5 for each label. Untrash your messages. This will probably only help you if you use labels as folders (i.e. one label per message). Otherwise your POP3 client will have already read messages from before and it gets messy. If you don't mind messages having the exact same tags, then it's fine. Update: I just tried it, and this should work. The reason it works is that when you put messages in the trash, two things happen: The labels are preserved. POP3 clients will not see the messages. Note: When you trash the messages from the All mail folder, the following misleading message will be shown: Moving conversations from All Mail to
  the Trash will remove them from all
  views, including labels and search
  results. This is because in Gmail, a
  conversation can be displayed in a
  variety of views, but there is only
  one copy. Are you sure you want to
  move the only copy to the Trash? It sounds as though the labels will be removed, but in fact they will be preserved in the trash. It's just letting you know that when you click on one of the labels on the left, you will no longer see the message since it is in the trash."
413,What are the differences between Office Web Apps and Google Docs?. It's unclear to me what the difference is between Microsoft's Office Web Apps and Google Docs. Are they at all similar - or is it just marketing hype from Microsoft. How would I decide which to use for sharing documents online with friends and coworkers?
415,"One great option is http://www.tweepsect.com/ In addition to showing you people that don't follow you back, it also has an easy way to follow or unfollow people directly from its interface. The downside is that it requires you to log in, whereas friendorfollow.com does not."
417,"Export Gmail messages to text or HTML files. I want to be able to export Gmail messages as text or HTML files so that they can be stored, passed around, and easily viewed later. I would really like to be able to locate a selection of my messages (for example, by tag, by sender, etc.) and export them all at once. Is there a way to do this?"
418,"There's an option in your blog's admin panel to do this. It’s your content; you can do with it whatever you like. Go to Tools -> Export in your WordPress.com dashboard to download an XML file of your blog’s content. In addition to any manual backups you make, blogs hosted on Wordpress.com are regularly backed up by their own processes ."
419,"Facebook ""share link"" feature feature for Blogger, Google Buzz, or other Blogs?. Facebook has a nice share feature to share links. When I share a link on Facebook, I paste a URL into the status box (The box which says ""What's on your mind?""). Facebook will automatically populate my post with a some interesting text from the article and an image thumbnail from the article. I like this, because it saves me time and provides an interesting image to the viewers. For example, if I paste http://flowingdata.com/2010/06/10/context-to-underwater-depths into the status box on Facebook, the application will know this is a URL, grab some text from the article, and create a thumbnail of the image. I can often choose between multiple thumbnails. If I then hit the 'Share' button, the text and thumbnail will be posted as an entry to my profile. Is there a similar feature which I can use for my blog hosted on Blogger? I've tried several different methods to replicate this feature. I'm trying to post to my blog on Blogger or on Google Buzz using Google's ""BlogThis!"" bookmarklet, and Google Toolbar 'Share' button. However, these tools just prepopulate the post with a simple hyperlink. There is no image thumbnail, no relevant text from the article, etc."
420,"XWiki is a professional wiki with enterprise features such as Blog, strong rights management, LDAP authentication, PDF export, full skining and more. It also includes an advanced Form and scripting engine making it a development environment for data-based applications. It has powerful extensibility features such as scripting in pages, plugins and a highly modular architecture. See the full feature list for more."
421,"It could improve existing web office applications that store data by uses the ""Web Storage"". Coding social networking sites could be easier with SQL Databases and Web Workers to load different parts of the page. Also support for Notifications. Online Photo Editors could use Drag and Drop. These are just some ideas of how to use the new features of HTML 5 in your web application. I think you should check out HTML 5 Rocks! They have a good list of features from HTML 5 and examples on how to use them. Plus resources and information about the latest news from HTML5."
422,"One of the largest differences is that you get much better compatibility with Microsoft Office when you are using Office Web Apps instead of Google Docs.  Google Docs can butcher a good bit of your formatting when importing and there isn't a good way to get it back if you need to export. That said, I think Google Docs has much better real time collaboration and sharing features than Office Web Apps does."
425,"There are probably 5 most talked about features Web workers - allows developers to run scripts in background work so a web application can do more than one thing at a time. Video tag - An easy way to do flash free video online, we just need a standard codec Canvas - Exactly what it sounds like, a way to create an image on the fly within the browser window Application Caches - Allows applications to store stuff so that you can use them later without being connected to the internet (Read your email later after it gets downloaded, Like Google Gears was) Geolocation - Ability for the browser to relay it's location to the application Many of these features have already been implemented in some browsers and applications.  Google latitude uses geo location, Google gears was a plug-in based implementation of the same ideas as application caches, Canvas like things have been done with JavaScript. Web workers is new and can allow for a bunch of different things to happen inside web applications.  Any kind of side processing that seems to work now, will be more smooth as a single thread can be dedicated to notifications or an in-site chat or other periodic processing task within the application. Resources: http://geektechnica.com/2009/06/5-amazing-html5-features-to-look-forward-to/"
426,"They're actually very similar.  Both allow you to create, modify, and share several document types online.  The biggest difference between the two is in the feature set.  While Google Docs is a great way to create basic documents, spreadsheets, and presentations, Office is far more powerful when it comes to styling the presentation of these documents.  So if your focus is on content, there's not much of a difference.  If your goal is on producing a production-ready document collaboratively, I'd recommend Office. One other advantage of Office Web Apps over Google Docs is the inclusion of OneNote.  There's no equivalent feature in Google Docs."
428,"For files that you can't open directly in Docs, but want to save there, you can save it to your local machine, and then use the ""Upload ..."" button on the front page of Docs. There is a 1 GB limit for documents saved, but not converted to GD format."
430,"The easiest way may be to use a local POP client like Outlook to download them. Then you can easily export or save them to text. For an individual email, you could use Print to print the contents to a file on your machine... but that would get painful quickly for more than a few emails."
431,"HTML5's abilities are mainly replacing what Flash does, with the canvas and video tags making videos, games and online image editors much easier to do without Flash. While this may not seem like a big-improvement, Flash is a much bigger problem on non-Windows platforms than Windows."
432,"As long as your calendar is public, you can go to the calendar settings and copy the ""Calendar Address"" that it provides in XML, ICAL, and HTML format and post that somewhere on your site.  Users should be able to use that URL directly inside Google Calendar to import yours into their interface."
433,"I'm not 100% positive (Since I use 2 Google Accounts) but I believe you can give access to your Google Analytics site to me@gmail.com even though it was created by me@mycompany.com. I have two Google Accounts, account1@gmail.com and account2@gmail.com. I setup GA for account1 and then later gave access to account2 to view the stats. Heres a Help Post from Google. How do I grant other users access to my Analytics reports? But if you wanted to share e-mail as well, you can fwd your mail from me@mycompany.com to me@gmail.com. And with-in GMail you can change the ""Sent From"" to me@mycompany.com while logged into me@gmail.com"
434,"Is there a way to limit a column's data to a list in Google Spreadsheets?. I'm looking for a way to create a drop-down combobox for a column, so that it easier for data entry. I know about using a form, but are there any other ways to do this in spreadsheet view? For example, in Excel you can choose Data > Validation... > List. Then when you select a cell, you will see a drop down arrow on the right."
435,"Where is a good tutorial to use Google Sheets?. The help system of Google Sheets is a bit short on detail (to put it nicely). Are there any good tutorials / documentation to explain to a non-Excel-savvy user how the formulas work, how one should use them (examples) and so on and so forth?"
436,"How can I put a Twitter ""tweet"" in my Blog. Currently I think I would just screen shot a popular tweet from @aplusk or someone else I am trying to reference but I am always stuck with cropping People say I could have ""photoshopped"" it and it is not real I have to link the tweet link to the image but any links inside the image I cannot link. Is there something an app or a Plugin that I can just place it ""live"" into my Blog (so it shows just like on Twitter) ?"
437,"I personally like the hosted manager a bit better as long as the security is implemented properly.  Take LastPass for example (my favorite), they don't store an un-hashed version of your master password so without deliberately cracking your passwords, even the site host can't access your information.  This is of course only as good as your trust in the third party which is where the security concerns come into play.  Long story short, as long as they don't keep an un-hashed copy of your password, I don't mind using the hosted password managers."
438,"A Google engineering team started an internal 'organization' dedicated to this called the Data Liberation Front . They are working through all the Google products and will continue to update their site as new or improved methods for moving data in and out of their web applications are created. The DLF sees themselves as being a bit subversive, because a company doesn't usually make it easier for their customers to leave. You can read about how they started and why on their FAQ"
439,"There is not a way to save a filter within Reader, but you can perform a search (you can search within a folder/tag) that you would like to save and you can copy the url from your browser's address bar or save it as a bookmark .  When you would like to see those results again you can click the bookmark and the same search will be run."
440,Is there a web application to check English?. I want to help some non-English-speaking acquaintances communicate better in English. Are there any web applications I can point them to which can check English for spelling mistakes or grammar mistakes? Preferably one without too many flashing advertisements.
442,"I setup an intranet site for disseminating research from and to technically savvy, but certainly not technically proficient crowd.  I tried several solutions, and PMWiki is the best.  Easy to administer, LOTS of ""plugins,"" skins and extensions from the people using it, easy for less-technical folks to use and with a large base, it won't be abandoned anytime soon. It was to setup an alternative to random emails or word docs on a file server.  A ""knowledge Management System.""  I found it much easier to use than TWiki."
445,"Blackbird Pie (now defunct) used to do exactly what you are looking for: simply paste the URL of any tweet into the form on that page and it will generate static HTML that you can embed into your blog. You can now embed directly via the Twitter UI by clicking ""Embed this Tweet"" There is additionally a Wordpress specific plugin as well as a Google Chrome extension for using Blackbird Pie."
451,"How do I check the exposure of my machine to the internet?. My ISP just sent me over a box (""modem"") and now I am online. I am afraid of beeing exposed directly to the internet. How do I check to which level my machine is accessible from the internet?"
455,"How do I purge appointments in Google Calendar?. Is there a way to purge multiple Google Calendar entries at a time? For example, is there a way to clear a day, week, or month at a time?"
457,"Currently, there is no way to do this in Google Calendar.  You could import/export the google calendar to another web app or desktop application which has this functionality, make the necessary changes and then sync the calendar back to Google Calendar as a workaround."
461,"You can use something that has this functionality and can sync with Google Calendar (iCal (Mac OSX) or Evolution (Linux), I'm not sure what can do this on Windows)"
462,How do I set up a small mailing list / newsletter with Gmail?. Can I setup kind of a mailing list / newsletter from my Gmail / GApps account?
463,"Options: 1) Go into settings and do not allow the game to publish updates to your wall. 2) Tell all your friends that they can click the ""Block"" button next to any one of your posts and choose to block that application. It's surprising how few people know about the second one."
465,"In the 'Contacts' section you can define groups of contacts . Then in the 'To' box, the group name will come up as a suggestion when you start to type it just like for individuals ."
466,"Importing financial history into mint.com. Now that MS Money is no longer viable, I need to move to some other money management tool. Is it possible to import your historical financial records into mint.com? I have six years of history in Microsoft Money that I don't want to lose."
467,How can I export my Delicious bookmarks?. How can I obtain a list of all the bookmarks in my Delicious account? That web service is so slow that it's difficult to use any more.
468,"You could create a contact group, but then no one can easily sign up for your list or manage their on subscription.  Also if your list gets too large, spam filters might start blocking your emails.  Some very popular solutions for a distribution list are Binhost and Mailman"
469,"Encoded messages in spam. My little brother was reading one of those ""Win something"", ""UK Lotto"" spam emails on GMail and said to me that it does not even make sense reading the sentence such that maybe it's code for something else. So is there an app that can translate these spam messages to a decoded message or vice versa? If so, should I be looking for a special pattern/language or keyword when decoding? [For educational purposes only] EDIT: Did some digging ( cough google cough ) and got some method called Steganography ."
471,"Fake comments web application?. I'm a big fan of the twat-o-tron at ifyoulikeitsomuchwhydontyougolivethere.com which produces fake crazy comments, along the lines of: Oh god not this again!. I read in the Sun that Labour is denying our freedoms. All Englishmen should string them lal up. No doubt this is illegal under theeu human rights cat! What_happened_to_my_country Welwyn Garden City Are there any other similar automatic comment creators like this?"
472,"Is there an RSS feed available for photos/albums posted by Facebook friends?. There are RSS feeds for friends' Posts, Notes, and Statuses, but there doesn't appear to be one available for Photos/Albums. Does Facebook provide one, or is there another way to get an RSS feed for this?"
473,"Find some text (like a Wikipedia article) and enter it into the Markov Text Synthesizer. For more information see Jeff Atwood's blog entry: Markov and You In Finally, a Definition of Programming I Can Actually Understand I marvelled at particularly strange and wonderful comment left on this blog. Some commenters wondered if that comment was generated through Markov chains. I considered that, but I had a hard time imagining a text corpus input that could possibly produce output so profoundly weird. There's also a Stack-App to generate similar spam from StackExchange content."
474,"IOU application with email integration. Currently I track how much money I owe people by emailing myself. Is there a web application for simplifying this with decent email support - ie. I can email it who I owe, how much and what for and which will let me know if it couldn't understand the email?"
475,"I think that these messages are using weird language so as to bypass existing spam filters, not because there is some secret message encoded within them."
477,"How do I sync Facebook, Twitter, & Foursquare?. I have accounts on Twitter, Facebook, & FourSquare (to name a few.)  I'm trying to work out the best way to sync all of these sites so that I can post once and update all. Here's the problem: Twitter is set to update Facebook. This is ideal because I mostly post to Twitter. Foursquare is set to update Twitter & Facebook. This leads me to having 2 updates on Facebook for each Foursquare check-in.  If I set FourSquare to only update Twitter, it works but I don't get the nice embedded map that Foursquare does when it updates directly. If I have it only update Facebook, my tweets never show my Foursquare check-ins. Any idea how I can solve this mess?"
478,"If you have a Yahoo Premium Account, it let's you use the '-' character. Additionally, there is no way to find out your real email address. For example, I can easily know that your email address is john@gmail.com if you give me the email address john+foo@gmail.com. I think it's only a matter of time until the spammers start removing the plus sign. If you use AT&T wireless, you can get a Yahoo Premium account for free. If you need more information, I posted the instructions on my blog ."
481,I have been using redmine with my team.  It is free and has a wiki that is more than adequate.
482,"Is there a safe way to save passwords?. I have a lot of passwords from various websites. I never use the same one twice, but the problem is that I keep forgetting them so I want to save them somewhere. If I'm on the same computer I can save them in the browser. However, that doesn't work across computers. Is there a safe way to store the passwords somewhere online?"
483,"You asked a lot of questions, I will do my best to answer each one: Adwords is worth the money if you can quantify your entire costs (including obviously the campaign) and the value of the new customer.  This may seem easy at first, but there are likely to be several factors in determining these values. (sorry there is no easy answer here) There is a way to limit your campaigns - both by individual bid amount (per click) and you will be notified when you balance is low so you can make sure your credit card is not charged. Yes: the analytics provided are robust, all keywords are tracked.  You can also filter, sort and analyze a few hours away if you have enough keywords :) Overall, I would suggest finding a free Adwords code.  Try searching on twitter.  You can generally get about $100 to try it out -- by then you should be pretty comfortable with the system and how to bid effectively (i.e. do not pay suggested price!) Good Luck"
485,"There are several web based apps that you can use.  One is obviously dropbox , which you could also have on your iphone.  Another is evernote .  Both are easily accessed online and via phone."
487,"Is it possible to utilize the ""Send mail as"" Gmail feature from SMTP?. I use Mail for Mac OSX Snow Leopard. I have my Gmail linked to non-Gmail email accounts so that I can send mail as them. Is there a way to use this feature without the web interface (SMTP)?"
489,"I've never looked into its security, but LastPass (http://lastpass.com/) is designed to do just that"
490,"I suggest the use of Keepassx , an cross-platform password manager, and Dropbox . Create your password database with Keepassx and then synchronize it across all of your computers using Dropbox. I've used this approach for about a year and a half with no issues. (I should also mention that Dropbox keeps older revisions of files so even if your database is lost, deleted, or corrupted it can be recovered. Between the version on the dropbox servers and the version on each of the machines you sync it to, you have a built in backup system)"
491,"From my understanding all SaaS models essentially utilize the cloud because they are not hosted on the client's server.  However, all apps in the Cloud are not necessarily SaaS apps."
492,"Cookie Zapper can be useful for some sites, although it's lower-left status is annoying."
493,"Similar to @LBushkin's suggestion, use a local POP client, but use Thunderbird.   Outlook uses a proprietary format for its local data store. Emails are saved as plain text files, one file per folder."
494,"Use Cookie Zapper to delete cookies once you leave the tab. Alternatively, if you use a non-US version of Google you can disable cookies on that domain (e.g. using FireCookie ), however you can't if you don't, as cookies are required on the domain used for OpenID."
495,"[Edited, see comments] In the Mail application you'll want to add a second (or third, etc. if you have more) SMTP account.  Then, when composing an email, you can select which account from which you wish to send it.  More information: http://www.macosxhints.com/article.php?story=20010401111133239"
497,"Consolidating starred content from multiple web apps. There are a few web apps (Google Reader, Gmail, Twitter, ...) that allow starring items. I normally use the star function as a way to identify elements that require later action (to read/watch later, to answer later, ...). Is there a way to consolidate starred elements from different web apps in a single view?"
498,My account on Facebook has been hacked - how do I recover it?. Someone is sending spam messages from my account in Facebook. How do I get back control of it?
500,"This page lists what to do if your, or your friend's account has been hacked. http://www.facebook.com/help/hacked/friends"
501,"Is there a way to hide status updates from a friend on Facebook? (Boss Mode). I have friends on Facebook that I like to see their status updates, but I don't necessarily want them to see my status updates. People like my boss, or my mum. Is there any way I can still be friends with them, but just block them from seeing my status?"
502,Change password. If you can't access because the spammer  changed your password contact Facebook's support. If the spammer is an application you may revoke its rights to access your account from your account settings page.
503,"Yahoo Mail http://www.askdavetaylor.com/how_do_i_export_my_yahoo_mail_address_book.html It doesn't specifically talk about Outlook, but th option is clearly shown in a screenshot. Hotmail If you do not have a Hotmail Plus subscription, which is required for this export process, you can export your Windows Live Hotmail contacts to a CSV file, from which in turn most email programs and services should be able to import your address book. http://email.about.com/od/windowslivehotmailtips/qt/Export_Contacts_Email_Addresses_from_Windows_Live_Hotmail.htm"
504,"How do I post a video response on YouTube?. I know this feature still exists, why can't I find it after the redesign?"
505,"Under account -> privacy settings -> sharing on Facebook, you'll want to choose ""custom"" and customize your settings.  For each ""thing you share"" you can further customize who can see it, down to a list of specific people.  There are two places to put names, a ""whitelist"" of people who can see your posts, and a blacklist of people who can't. One things worth noting here... Facebook has a history of changing how their settings are arranged/applied.  Even when this is set, you'll want to keep in mind that there's still a possibility that these people can see everything about you.  Such is the nature of Facebook.  There is no real security, it's always in your best interests to watch what you post."
507,How can I transfer emails from Outlook to Gmail?. My fiancé's school is switching over from Outlook to Hosted Gmail as their mail provider.  My Fiancé would like to archive all her mail and export it to Gmail to retain it. How can I do that?
508,"You can change these under your privacy settings. On your Privacy Settings page, select Custom as your plan and then ""Customize Settings"". Click Posts by me under Things I share and select Customize . From this screen you will be able to blacklist specific people from viewing your status updates and posts."
510,"Gmail has a "" Google EMail Uploader "" desktop utility that can do it for you."
512,"Watch the video at its own page (should include youtube.com/watch eg. http://www.youtube.com/watch?v=iwINBN0DHug in URL). If you are watching it on a channel, click ""View comments, related videos, and more"" beneath the video. Click inside the comment textbox directly below the thumbs up/down buttons. (says ""Respond to this video."" inside it when you first visit. Click the ""attach a video"" link to the right of the comment box. The page URL should include youtube.com/video_response_upload eg. http://www.youtube.com/video_response_upload?v=rEhWckYe3iQ Choose from ""Record a video"", ""Choose a video"", and ""upload a video"" in the grey bar and follow the instructions in the box below. When posted, your video response will appear in the ""Video responses"" section under the video."
513,Act like you are going to add a comment to the video and then click the attach a video button to the right of the comment text area.
514,"If you will also consider a paid service, I can highly recommend Wordy . You can get an instant quote automatically, simply by pasting your text online, or uploading a document. The text is then checked for grammar, spelling, punctuation and structure by professional copy-editors. I have used the service a few times, and I think I never had to wait for more than 30 minutes for the results."
519,You can use a Google Docs to track passwords. If you connect using HTTPS it should be secure enough. It has been pointed out that this method may become insecure if you stay logged into your email on an insecure machine.
520,"Well, what you want to do is proxy your requests through a server in the US.
The best way to do this is probably to sign up at TunnelBroker and set it up on your computer as a VPN. You can find instructions on how to do this on Windows 7 and Mac OS X ."
522,"According to the Facebook Pages Terms of Service Pages are special profiles that may only be used to promote a business or other commercial, political, or charitable organization or endeavor (including non-profit organizations, political campaigns, bands, and celebrities). You may only administer a Facebook Page if you are an authorized representative of the subject of the Page. This is what makes the difference between a Page and a Group. Groups are more for unofficial things (alumni groups, fan clubs, etc) where Pages are for official things (official fan pages, products, etc.) Pages also act more as a profile on facebook (you can add applications to it) where a group doesn't."
523,"One way you can do it is by using the minus operator on the label operator. So for example: -label:tag-a -label:tag-b -label:tag-c or for one-word tags: -label:{taga tagb tagc} This is probably only practical if you don't have a lot of labels. Additionally, if they don't change often, you can include a link to this search so that it easily accessible from Gmail. There is a Google Labs product which puts a box of links on the left side and allows you to customize them. Just add a link to this search query and you'll be able to access your untagged messages easily. It seems like there is a greasemonkey script which will work too. Here is the script's website . It creates a special label, Unlabelled , to search for all the conversations without a real label."
524,Does the Grooveshark radio algorithm take into account the time of day?. It seems like it will play the same song I've heard before even if I downvoted it. Is it trying to figure out what style of music I like during a certain time of day?
