id,text
581,"Just rough idea. Not tested. // TODO: throw exception if turnRate is negative
// TODO: throw exception if abs(turnRate) exceeds some maximum value.
const float FUL_CIRCLE = 360; // or (2 * Math.PI) for radian
float difference = Math.IEEEremainder(requiredHeading - initialHaeding, FUL_CIRCLE);
float absTurnRate = Math.abs(turnRate);
float headingChange = Math.max(-absTurnRate, Math.min(+absTurnRete, difference));
float resultantHeeding = Math.IEEEremainder(initialHeading + headingChange, FUL_CIRCLE);
return resultantHeeding; if your platform does not provide Math.IEEEremainder, use the following: double GetRemainder(double dividend, double divisor) {
    return dividend - divisor * Math.round(dividend / divisor);
} or double GetRemainder(double dividend, double divisor) {
    return dividend - divisor * Math.floor(dividend / divisor + 0.5);
}"
582,"Handling COM exceptions / busy codes. This code writes to Excel using the COM interface. The general issue is that any exception handling has to handle the ""Excel is busy"" exception. This occurs if information is sent to Excel quicker than it can handle it - eg. latency when a workbook is loaded/created, or the user is playing with the scrollbars (there are good reasons for letting this happen). This is probably the only example I know of which is simpler and cleaner in VB6 than in C#! In VB6 an ON ERROR would be used. The error handler would then create an error for most cases. But if the error code is a ""busy"" then it will sleep a short period of time (typically half a second) and then try again with a ""RESUME"". Don't get me wrong, ON ERROR is generally messier than C#'s try...catch and it is easier to produce awful code; however, this is one example where the VB6 ON ERROR works better. A long sequence of Excel calls can be trapped with one handler. The ""RESUME"" will then send control back to the line where the 'busy' occurred - this avoids duplicate calls or skipped calls. The solution I have in C# is to create a while loop with a flag. The flag indicates a repeat of the loop is required due to a 'busy' return from Excel. See the code below. Is there a simpler, more elegant way of doing this?  The main problem is that this requires a method for each type of Excel call. To avoid too many duplicate Excel calls in the busy scenario, the contents of each method is atomic or close to atomic - eg. ""write this formatted value""; ""apply this formatting to this row"". This results in lots of methods. And/or methods with lots of parameters (the example below is a short one with just one format option, but there could be more - colors, decimal points, etc). private void WriteDoubleValue(Excel.Worksheet sh, int x, int y, double lfval, bool bBold)
{
    bool bNotSuccess = true;
    while (bNotSuccess)
    {
        try
        {
            ((Excel.Range)sh.Cells[y,x]).set_Value(Missing.Value, lfval);
            ((Excel.Range)sh.Cells[y, x]).Font.Bold = bBold;
            bNotSuccess = false;
        }

        catch (System.Runtime.InteropServices.COMException e)
        {
            if ((e.ErrorCode & 0xFFFF) == 0xC472)
            {   // Excel is busy
                Thread.Sleep(500); // Wait, and...
                bNotSuccess = true;  // ...try again
            }
            else
            {   // Re-throw!
                throw e;
            }
        }
    }
}"
583,"If I understood you correctly, you have a lot of methods which are identical to the one you've shown except for the parameters they take and the contents of the try -block. The rest is repeated code, which is bad. To fix this I'd recommend to abstract the ""repeat this action as long as Excel is busy"" logic into its own method, which takes the action to be repeated as a parameter. On a style note, I would argue against using Hungarian Notation. It's not really commonly used in .net and basically every style guide written in this century argues against it. I'd also recommend making the bool variable positive (i.e. success instead of notSuccess ). This way people don't have to perform double negation in their head when reading things like notSuccess = false (which would be changed to success = true ). With these suggestions the code could look like this: private void TryUntilSuccess(Action action)
{
    bool success = false;
    while (!success)
    {
        try
        {
            action();
            success = true;
        }

        catch (System.Runtime.InteropServices.COMException e)
        {
            if ((e.ErrorCode & 0xFFFF) == 0xC472)
            {   // Excel is busy
                Thread.Sleep(500); // Wait, and...
                success = false;  // ...try again
            }
            else
            {   // Re-throw!
                throw e;
            }
        }
    }
} You could then implement WriteDoubleValue and all the methods like it with a call to TryUntilSuccess like this: TryUntilSuccess( () =>
{
    ((Excel.Range)sh.Cells[y,x]).set_Value(Missing.Value, lfval);
    ((Excel.Range)sh.Cells[y, x]).Font.Bold = bBold;
});"
584,"I would suggest writing your code with full variable names and generating your production version with a minimizer to improve readability. As it stands this is reviewable because it's small, but I have no desire to be thorough because your variables are annoying to trace. This will also make maintenance less of a hassle. Overall it looks to accomplish the objective. Each ajax request will require manual error checking if you plan on having any fault-tolerance. If this will be used several times you may want to refactor the error checking into the base to save overall code length later."
585,"When re-throwing an exception don't specify the exception or throw a new exception with the old one as an inner exception otherwise you replace the exception stack trace with the line of the throw in the catch block which will prevent you from seeing which of the lines in the try block caused the exception. I assume you're using this in many places? I've refactored out the error check, but sepp2k's code promotes greater reusability of the pattern as a whole. Still, here's a slightly more efficient and shorter implementation of the control loop itself in case you're more comfortable with it. A hybrid of the two is probably your best bet. private void WriteDoubleValue(Excel.Worksheet sh, int x, int y, double lfval, bool bBold)
{
    bool retry = false;
    do
    {
        try
        {
            ((Excel.Range)sh.Cells[y,x]).set_Value(Missing.Value, lfval);
            ((Excel.Range)sh.Cells[y, x]).Font.Bold = bBold;
            retry = false;
        }
        catch (System.Runtime.InteropServices.COMException e)
        {
            if (retry = e.ShouldRetry())
            {   // Excel is busy
                Thread.Sleep(500); // Wait, and...
            }
            else throw; 
            //calling throw without a param *rethrows* 
            //which is important to preserve the stack trace
        }
    } while (retry);
}

private void ShouldRetry(this COMException e) {
    return ((e.ErrorCode & 0xFFFF) == 0xC472);
}"
586,"I'm not sure if this belongs as a comment here but I built my solution in clojure as well.  The Fibonacci numbers are generated as an infinite sequence as per Halloway's ""Programming in Clojure"" p. 136.  I then sum using using a list comprehension ;;Programming in Clojure p. 136

(defn fibo [] (map first (iterate (fn [[a b]] [b (+ a b)]) [0 1])))

(defn proj-euler2 [] 
  (reduce + (for [x (fibo) :when (even? x) :while (< x 4000000)] x)))"
587,"Multithreaded log test. I'm writing a logger extension that allows multiple threads to log a process, and then dump that log to the main log in one atomic operation. The point of it is to make the logs easier to read when many threads are executing. Is this test valid and clear or not? /**
 * Test that thread logs do not interlace
 * @throws InterruptedException 
 */
@Test
public void testDumpMultithreaded() throws InterruptedException {
    Thread t1 = new Thread() {
        @Override
        public void run() {
            logger.bufferedMessages.get().add(""t1: One"");
            logger.bufferedMessages.get().add(""t1: Two"");
            logger.bufferedMessages.get().add(""t1: Three"");
            logger.dump();
        }
    };

    Thread t2 = new Thread() {
        @Override
        public void run() {
            logger.bufferedMessages.get().add(""t2: One"");
            logger.bufferedMessages.get().add(""t2: Two"");
            logger.bufferedMessages.get().add(""t2: Three"");
            logger.dump();
        }
    };

    t1.start();
    t2.start();

    t1.join();
    t2.join();

    Iterator<String> i = logger.messages.iterator();
    boolean t1Correct = false;
    boolean t2Correct = false;

    while (i.hasNext()) {
        if (i.next().equals(""t1: One"")) {
            t1Correct = true;
            t2Correct &= i.next().equals(""t1: Two"");
            t2Correct &= i.next().equals(""t1: Three"");
        }
    }

    i = logger.messages.iterator();
    while (i.hasNext()) {
        if (i.next().equals(""t2: One"")) {
            t2Correct = true;
            t2Correct &= i.next().equals(""t2: Two"");
            t2Correct &= i.next().equals(""t2: Three"");
        }
    }

    assertEquals(""Thread one's log not consecutive: "", true, t1Correct);
    assertEquals(""Thread two's log not consecutive: "", true, t2Correct);
}"
588,"Rewrite it from scratch, if I were to encounter such code in any commit, I would immediately remove that code and talk with the one who committed it about JS in general... // anonymous wrapper if fine...
(function(){

    // but not using var still creates global variables
    a=this.Function; // why are you extending the builtin function constructor?

                           // no need for extra parenthesis here
                           // also, this is hardly needed.. for the code below
    a.prototype.extend=    (function(a,b){this[a]=b;return this});


    // what is this being used for?
    a.prototype.implement=(function(a,b){this.prototype[a]=b;return this});


    // overrides an existing mapping of jQuery
    $=(function(a,b,c){return (b?$(b)[c?c:0]:document).querySelectorAll(a)})

    // hard to read
    .extend(""post"",(function(a,b){

        // more leakage
        c=[];

        // if you don't use {} you might as well put it on the same line
        // Oh and I shouldn't forget my usual rant about the missing
        // hasOwnProperty call
        for(x in a) // leakage of x
            c[c.length]=[x,a[x]].join(""=""); // what about c.push() ?

        // leakage leakage leakage
        d=XMLHttpRequest?new XMLHttpRequest():new ActiveXObject(""Microsoft.XMLHTTP"");

        d.open(""POST"",""./"",true);
        d.setRequestHeader(""Content-type"",""application/x-www-form-urlencoded"");
        d.onreadystatechange=b;
        d.send(c.join(""&""));
        return this;
    }))

    .extend(""each"",(function(a,b,c){
        for(x in a) // leakage of x
            if(a.hasOwnProperty(x)) // why all of a sudden hasOwnProperty here?
                b.call(c, a[x], x, a);
        return this;
    }));
})(); EDIT An untested cleaned up version from me. (function() {
    function $(selector, parentSelector, index) {
        var element = parentSelector ? $(parentSelector)[index || 0] : document;
        return element.querySelectorAll(a);
    };

    $.extend = function(obj, props) {
        for(var i in props) {
            if (props.hasOwnProperty(i)) {
                obj[i] = props[i];
            }
        }
        return this;
    };

    $.extend($, {
        post: function(data, callback) {
            var params = [];

            for(var i in data) {
                if (data.hasOwnProperty(i)) {

                    // might need url encoding...
                    params.push([i, data[i]].join('='));
                }
            }

            // this might need for fallbacks, check the jQuery source for that
            var req;
            if (XMLHttpRequest) {
                req = new XMLHttpRequest();

            } else {
                req = new ActiveXObject(""Microsoft.XMLHTTP"");
            }

            req.open('post', '/', true);

            // is that really cross browser these days?
            req.setRequestHeader('Content-Type', 'application/x-www-form-urlencoded');
            req.onreadstatechange = callback;
            req.send(params.join('&'));
            return this;
        },

        each: function(obj, func, that) {
            for(var i in obj) {
                if (obj.hasOwnProperty(i)) {
                    func.call(that, obj[i], obj, i);
                }
            }
            return this;
        }
    });
    window.$ = $;
})();"
589,"This code uses some poor mistakes and has a few mistakes in it. See annotated code. Recommended reading : Let's make a framework , learn from the jQuery source 1 and 2 and the jquery source (warning. Daunting!) (function () {
    // Ok so were going to extend the global Function object?
    // Don't extend native objects it really messes with other people's code
    // If you must you can either clone them or wrap around them

    // Let's not forget that a is implecitly global. We do not do this.
    // If we want a global we MAKE it global. so declare it with 
    // var a = ...
    // and use global.a or window.a = ... to set things in global scope
    // a doesn't even need to be global and if it's does its a horrible name.
    a = this.Function;
    // Were calling extend twice. Why don't we define $.post and $.each
    // seperately instead. This is a classic case of hardcore over-engineering

    // We do not extend native prototypes. This is bad, other people make 
    // assumptions of what the native prototypes are like

    // No need to wrap functions in ( ). This is only neccesary for when you
    // want to do 
    // (function() { }()) and  there are no other ""symbols"" on the line.
    // We only use ( ) because function () { }() is an invalid expression 
    // and throws an error without ( )
    a.prototype.extend = (function (a, b) {
        // why do we need a f.extend(""foo"", o) 
        // It's neater to just call f.foo = o
        // This function is redundant. 
        this[a] = b;
        // Ok it implements chaining. It's really not worth it for chaining
        // all you can chain is f.extend. 
        return this
    });
    // Dead code
    a.prototype.implement = (function (a, b) {
        // Even if its not dead again your just calling f.implement(""foo"", o)
        // instead of f.prototype.foo = o
        // this really hurts readability and feels unneccesary.
        this.prototype[a] = b;
        return this
    });
    // Woh another implecit global this is bad. Oh and let's overwrite anyone
    // who defines $ shall we. Bye jQuery, bye prototype, bye mootools. 
    // if your writing a framework then don't overwrite common names like $.
    // Dont use excuses like I will only use it. If your going to do it, 
    // then do it properly.
    $ = (function (a, b, c) {
        // I might get round to ""understanding"" this block. It's messy though
        return (b ? $(b)[c ? c : 0] : document).querySelectorAll(a)
    }).extend(""post"", (function (a, b) {
        c = [];
        for (x in a)
        c[c.length] = [x, a[x]].join(""="");
        d = XMLHttpRequest ? new XMLHttpRequest() : new ActiveXObject(""Microsoft.XMLHTTP"");
        d.open(""POST"", ""./"", true);
        d.setRequestHeader(""Content-type"", ""application/x-www-form-urlencoded"");
        d.onreadystatechange = b;
        d.send(c.join(""&""));
        return this;
    })).extend(""each"", (function (a, b, c) {
        for (x in a)
        if (a.hasOwnProperty(x)) b.call(c, a[x], x, a);
        return this;
    }));
})();"
590,"Nested if statements with 3 different parameters. I have a block of code below. The allDone() method at the bottom should only be run if the allCompleted == true . It should run through each of the statements to test. allCompleted : This starts as true so the below logic works right. run*.Checked : This is based on a check box in a form. This block should only run if this box is checked. cmd : This is a generic string variable stating whether another part of the code (not shown here) was run successfully. If it has run successfully this string will read ""done"". After those options, if all enabled ( run*.Checked == true ) methods have returned the cmd* string as ""done"" (everything that's checked has run successfully) then allCompleted should be true at the end so allDone() gets run. If one single enabled method returns false (there was an error somewhere or otherwise it did not return ""done"" ), then the allDone() method should not be run and the code will continue, skipping the last if (allCompleted) statement. bool allCompleted = true;

if (runPart1.Checked)
    if (cmdPart1 == ""done"")
        allCompleted = ((allCompleted)? true : false);
    else
        allCompleted = false;

if (runPart2.Checked)
    if (cmdPart2 == ""done"")
        allCompleted = ((allCompleted) ? true : false);
    else
        allCompleted = false;

if (runPart3.Checked)
    if (cmdPart3 == ""done"")
        allCompleted = ((allCompleted) ? true : false);
    else
        allCompleted = false;

if (runPart4.Checked)
    if (cmdPart4 == ""done"")
        allCompleted = ((allCompleted) ? true : false);
    else
        allCompleted = false;


if (allCompleted)
    allDone(); So if at anytime one of the enabled parts fail the code will basically just move on. As it stands this code works, I just feel like it could be written better. Is this the best way or have I got it? Something about it makes me feel awkward still. EDIT: Also, each time one of the parts completes, it runs this method, so it will run a few times being false in the end until the last one runs and all the others are ""done"" in which case it should completes and run allDone() ."
592,"allCompleted = true;
allCompleted &= (!runPart1.Checked || cmdPart1 == ""done""));
allCompleted &= (!runPart2.Checked || cmdPart2 == ""done""));
allCompleted &= (!runPart3.Checked || cmdPart3 == ""done""));
allCompleted &= (!runPart4.Checked || cmdPart4 == ""done""));

if (allCompleted) {
   allDone();
} Here's a start - without more context I'm not sure what else can be done. Will edit other ideas later. EDIT: Possible idea for you to try: interface RunPart {
   public boolean doAction();
} And for the action code: ArrayList CheckActions = new ArrayList();

if (RunPart1.Checked)
   CheckActions.add(new RunPart1());

if (RunPart2.Checked)
   CheckActions.add(new RunPart2());

if (RunPart3.Checked)
   CheckActions.add(new RunPart3());

if (RunPart4.Checked)
   CheckActions.add(new RunPart4());

foreach (RunPart runPart in CheckActions) {
   allCompleted &= part.doAction();
}

if (allCompleted) {
   allDone();
} All the RunParts need to implement the RunPart interface. This will make it a bit easier to add more actions in the future. Not sure if this is practical for you or not but here it is."
593,"Okay, here is how I would reduce the code duplication (if I am understanding the conditions correctly): Edit: Original: bool runCompleted(bool checked, string done)
{
    if( ( checked && done == ""done"" ) || !checked )
        return true;
    else
        return false;
} New version based on Jerry's feedback: bool runCompleted(bool checked, string done)
{
    return !checked || done == ""done"";
} Then in your code: if(    runCompleted(runPart1.Checked, cmdPart1 )
    && runCompleted(runpart2.Checked, cmdPart2 )
    && runCompleted(runpart3.Checked, cmdPart3 )
    && runCompleted(runpart4.Checked, cmdPart4 )
  )
    allDone();"
594,"I'm a very big noob at C# so please forgive me if this is a horrible solution, but how about using arrays? bool allCompleted = true;
String[] commands = { cmdPart1, cmdPart2, cmdPart3, cmdPart4 };
CheckBox[] checkBoxes = { runPart1, runPart2, runPart3, runPart4 };

// ensure commands.Length == checkBoxes.Length
for (int i = 0; i < checkBoxes.Length; i++)
    if (checkBoxes[i].Checked && commands[i] != ""done"")
        allCompleted = false;"
595,"Others are giving you refactoring ideas, so I will just focus on one statement in your original code that is repeated 4 times. allCompleted = ((allCompleted) ? true : false); Look at this. You are inspecting allCompleted . If the value is true,  you're setting it to true. If it is not true, you're setting it to false. You are setting it to what it already is in a sort of non-intuitive way. You could very well rewrite it as the below and have the exact same meaning. allCompleted = allCompleted ? allCompleted : allCompleted; Simplify that to allCompleted = allCompleted; And then simplify that to leaving it out altogether. if(runPart1.Checked)
   if (cmdPart1 != ""done"")
      allCompleted = false; Code can be complicated enough as it is. Try not to add further complexity by including code that can be non-obvious in the fact that it does nothing at all!"
596,"This seems to be a lot of code to say the same as this: [AjaxOnly]
[Authorize]
public ActionResult Details(int id)
{
    User userToGet = _session.Get<User>(id);

    if (userToGet == null)
    {
        return PartialView(""Partials/UserNotFound"");
    }

    DetailsUserViewModel userToViewModel = Mapper.Map<User, DetailsUserViewModel>(userToGet);

    return PartialView(""Partials/Details"", userToViewModel);
} What problem are you trying to solve here? (or am I missing something?)"
597,"Autodetecting monitors in XFCE. I got sick of manually xrandering things on my computers (especially since I always just sequence monitors from left to right and set each at the highest resolution) so I wrote this: #!/usr/bin/ruby

def xrandrPairs (xList)
## Takes a split list of xrandr output and returns [[<display name>, <max-resolution>], ...]
  pairs = [[matchDisplay(xList[0]), matchOption(xList[1])]]
  (2..xList.length-1).to_a.each do |i| # kind of hacky, but I need to reference car and cadr here, so a call to .map won't do it
    if xList[i] =~ /^\S/ 
      pairs.push([matchDisplay(xList[i]), matchOption(xList[i+1])]) 
    end
  end
  pairs
end

def matchDisplay (dispString)
## Matches a display name
  dispString.match(/^([^\s]*)/)[1]
end

def matchOption (optString)
## Matches a resolution string (since they have whitespace preceding them)
  optString.match(/^\s*([^\s]*)/)[1]
end

def xrandrString (xPairs)
## Takes [[<display name>, <max-resolution>] ...] and returns an xrandr command string
  s = ""xrandr --output #{xPairs[0][0]} --mode #{xPairs[0][1]}""
  if xPairs.length >= 2
    (1..xPairs.length-1).to_a.each do |i| # same as above
      s += "" --output #{xPairs[i][0]} --mode #{xPairs[i][1]} --right-of #{xPairs[i-1][0]}""
    end
  end
  s
end

exec xrandrString(xrandrPairs(`xrandr`.split(""\n"")[1..-1])) The key is that each computer I use has different displays (they're named differently and they have different maximum resolutions), so as far as I know, I have to either parse xrandr output or write a different script for each machine. I don't care that it's inefficient (traversing the xrandr output multiple times and doing some looped string formatting) because it only runs once at startup time, and deals with a list of 30 elements at the outside. I'm using Ruby 1.8.7 straight out of the Squeeze repos for ease of installation (this is also why I wouldn't mind being shown how this works in Python/Perl; those come with the system). Can I get some comments on it?"
598,"First of all, the convention in ruby is to use snake_case , not camelCase for variable and method names. It's generally a good idea to adhere to a language's naming conventions - if only so that the code looks consistent when you're calling standard library methods as well as your own. In your xrandrPairs method, you mention that you're using an index to iterate because you have to go through the array in pairs. You can avoid this by using each_cons(2) which will yield each item together with the item after it (e.g. [1,2,3].each_cons(2) will yield 1,2 in the first iteration and 2,3 in the second). However there's a better way to do this then to iterate through the lines. You can use scan to find all the lines that start without spaces and extract the information you want in one go: def xrandr_pairs (xrandr_output)
## Returns [[<display name>, <max-resolution>] ...]
  display_re = /^(\S+)/
  option_re = /^\s+(\S+)/
  xrandr_output.scan(/#{display_re}.*\n#{option_re}/)
end Since scan returns an array containing one subarray per match where each item in the subarray corresponds to one capturing group in the regex, this will produce the output you want. Note that xrandr_pairs now takes xrandr 's output as a string, not an array of lines. In addition to using scan I also changed the regexen a bit: I replaced [^\s] with \S , which is equivalent but shorter, and used + instead of * , so it does not match empty strings. The xrandr_string method can also be rewritten to be much nicer by using the each_cons method like this: def xrandr_string (x_pairs)
## Takes [[<display name>, <max-resolution>] ...] and returns an xrandr command string
  s = ""xrandr --output #{x_pairs[0][0]} --mode #{x_pairs[0][1]}""
  x_pairs.each_cons(2) do |(previous_output, previous_mode), (output, mode)|
      s += "" --output #{output} --mode #{mode} --right-of #{previous_output}""
    end
  end
  s
end You don't need to check that the size is at least 2 because each_cons simply doesn't do anything if the array is smaller than the given chunk-size. I also used the destructuring bind of block arguments to assign the elements of the subarrays to variables directly. Instead of building up the string imperatively you could also use map and join like this: def xrandr_string (x_pairs)
## Takes [[<display name>, <max-resolution>] ...] and returns an xrandr command string
  cmd = ""xrandr --output #{x_pairs[0][0]} --mode #{x_pairs[0][1]}""
  args = x_pairs.each_cons(2).map do |(previous_output, previous_mode), (output, mode)|
    ""--output #{output} --mode #{mode} --right-of #{previous_output}""
  end
  [cmd, *args].join("" "")
end"
600,"Just a few points that came to mind as I was reading your code. It appears to me that the main thread terminates once the NetworkChange.NetworkAddressChanged event is hooked, in which case the thread is redundant as the event will be raised by another thread anyway. MainShutdownEvent is created and 'set' but I don't see anything actually using it. NetworkChange.NetworkAddressChanged is hooked but not unhooked, it won't matter much when the appdomain is unloaded on termination but I would just feel better if it was part of the standard 'shutdown' process in OnStop() I don't like the empty UnhandledException event handler, if you are going to hook it I would suggest some form of logging. At a minimum you should use log such events to the event log via the EventLog property on ServiceBase . I'm not sure which thread will be used to rais the NetworkChange.NetworkAddressChanged , but I wouldn't rely on it being the same one as OnStop() so you should probably look at some form of locking/signaling to handle any situations where OnStop() is called while the event handler is running. It might not cause any real issues but I personally would want to play it safe. It might be interesting to temporarily add a long sleep into the event handler just to see what happens if it's busy when told to stop."
601,"Connecting to a database. I'm working on a web application that I inherited from a colleague long gone. To connect to the MySQL database I use the following classes: statement.php <?php
//class sql
//{
    class Statement
    {
        private $m_connection;

        function __construct($connection)
        {
            $this->m_connection = $connection;
        }

        function query($query)
        {
            $connection = $this->m_connection;
            $handle = $connection->getHandle();

            $result = mysql_query($query,$handle);

            if ($result === FALSE)
                throw new Exception(mysql_error());

            $instance = new Result($this);
            $instance->setHandle($result);

            return $instance;
        }
    }
//}
?> result.php <?php
//class sql
//{
    class Result
    {
        private $m_handle;
        private $m_statement;

        function __construct($statement)
        {
            $this->m_statement = $statement;
        }

        function setHandle($handle)
        {   
            $this->m_handle = $handle;
        }

        function fetch()
        {
            $handle = $this->m_handle;          
            $row = mysql_fetch_array($handle);

            return $row;
        }
    }
//}
?> connection.php <?php
include_once(""statement.php"");
include_once(""result.php"");

//class sql
//{
    class Connection
    {
        private $m_handle;

        function __construct($server,$username,$password)
        {
            $handle = mysql_connect($server,$username,$password);
            $this->m_handle = $handle;
        }

        function __destruct()
        {
            $handle = $this->m_handle;
            @mysql_close($handle);
        }

        function createStatement()
        {
            return new Statement($this);
        }

        function getHandle()
        {
            return $this->m_handle;
        }
    }
//}
?> named.php <?php
include_once(""connection.php"");

function createNamedConnection($name)
{
    if ($name == ""dbalias1"")
    {
        $connection = new Connection(""first.host.com"",""user"",""uspw"");

        $statement = $connection->createStatement();
        $statement->query(""USE db1"");

        return $connection;
    }   
    if ($name == ""dbalias2"")
    {
        $connection = new Connection(""second.host.com"",""user2"",""nouse"");

        $statement = $connection->createStatement();
        $statement->query(""USE db2"");

        return $connection;
    }

    return null;
}
?> To have a connection I can use the following script: $connection = createNamedConnection(""dbalias1"");
$statement = $connection->createStatement();
$query = ""SELECT   *
          FROM     tContent c
          WHERE    c.cID > 100"";
$result = $statement->query($query);
while(($row = $result->fetch()) !== FALSE){
    //do something
} The problem is that those classes caused me a lot of trouble, and I'm sure there is work to be done on them. I don't know where to begin to make those classes more secure and easy to use."
602,"Database class using PDO. The point of this question I'm actually using it while developing a simple application and it seems to cover all my needs. Also it uses PDO so that we don't really have to worry about SQL Injection. I know I usually code strange, but I hope you could give me suggestions and feedback in order to improve it. Code: Database Class /* Operate on the database using our super-safe PDO system */
class db
{
    /* PDO istance */
    private $db = NULL;
    /* Number of the errors occurred */
    private $errorNO = 0;

    /* Connect to the database, no db? no party */
    public function __construct()
    {
        try
        {
            $this->db = new PDO(
                'mysql:dbname='.reg::get('db-name').';host='.reg::get('db-host'), reg::get('db-username'), reg::get('db-password')
            );
        }
        catch (Exception $e) 
        {
            exit('App shoutdown');
        }
    }

    /* Have you seen any errors recently? */
    public function getErrors() { return ($this->errorNO > 0) ? $this->errorNO : false; }

    /* Perform a full-control query */
    public function smartQuery($array)
    {
        # Managing passed vars
        $sql = $array['sql'];
        $par = (isset($array['par'])) ? $array['par'] : array();
        $ret = (isset($array['ret'])) ? $array['ret'] : 'res';

        # Executing our query
        $obj = $this->db->prepare($sql);
        $result = $obj->execute($par);

            # Error occurred...
            if (!$result) { ++$this->errorNO; }

        # What do you want me to return?
        switch ($ret)
        {
            case 'obj':
            case 'object':
                return $obj;
            break;

            case 'ass':
            case 'assoc':
            case 'fetch-assoc':
                return $obj->fetch(PDO::FETCH_ASSOC);
            break;

            case 'all':
            case 'fetch-all':
                return $obj->fetchAll();
            break;

            case 'res':
            case 'result':
                return $result;
            break;

            default:
                return $result;
            break;
        }
    }

    /* Get PDO istance to use it outside this class */
    public function getPdo() { return $this->db; }

    /* Disconnect from the database */
    public function __destruct() { $this->db = NULL; }
} Use $db = new db;
$user = $db->smartQuery(array(
    'sql' => ""SELECT UserName FROM `post` WHERE UserUID = :uid"",
    'par' => array('uid' => $uid),
    'ret' => 'fetch-assoc'
));
echo $user['Username']; What I think is wrong Well, I have encountered these 2 points while revisiting this code, and I'd like to get some feedback about them particularly: The error system (which, let's face it, sucks right now) The first try-catch code, which is actually working, but I never use that so, please, look at it. Also if my application cannot connect to the database, most (if not all) features cannot be activated (such-as the PHP error log trough a database record, so that every times an error occurred, the admin is warned trough the application itself)."
604,"""Hello, world!"" program using a class for printing. Please take a look at my program and let me know how I can improve it. /*
""   To Print A Line On The Display Screen""
    Date:5th January 2011
    Programmer:Fahad
*/
#include <iostream>
using namespace std;
class Print
{
    public:
        void print_();
};
int main()
{
    Print Obj;
    Obj.print_();
    system( ""pause"" );
    return 0;
}
void Print::print_()
{
    cout << ""I am in print function and the program runs fine."" << endl;
}"
605,"Not sure what you mean by coding style. If you're talking about spacing and such, here are changes I would make. Note that these are entirely subjective and people are probably going to disagree with me. Don't indent the public: specifier in the class -- leave it flush with the curly braces that mark the class definition. The reason for this is the implicit private region in the class. Example code: class Example
{
    int a; //Shouldn't this line
    public:
        void MyFunc(); //Indent to the same place this one does?
};


class Ahhhhh
{
    int a;  //Ahhh.. we match now :)
public:
    void MyFunc();
}; For that matter this class has no private members so I would just change class to struct and remove the access specifier entirely. I would remove using namespace std; and explicitly qualify those members which are in std . Would really stink to get a nasty error message from the compiler because you happened to define a function called copy (which might conflict with std::copy ). system(""pause""); should be std::cin.get(); If you're talking about ""design"", it seems overengineered to me. No reason to involve objects in a program like this at all. Just sticking the print statement in main would suffice."
606,"In addition to what Billy said, I find Obj.print_() to look strange in C++ code.  I would have just made the method name print() ."
607,"In addition to the other comments, I would also use a different naming convention for types and objects. For example, this looks unconventional. Print Obj;
Obj.print_(); I prefer: Print obj;
obj.print(); It's just a convention but being able to easily spot names that denote types helps if you start to use more complex expressions. For example: Print().print(); Personally, I would also avoid system(""pause"") . You need to #include either <stdlib.h> or <cstdlib> to use it. Although the system call itself is standard C++ (from the standard C library), what you pass to it is system dependent. In general I don't believe you should make your programs stop artificially. If they are designed to run in a terminal then the terminal user will be able to see the output even after the program exits."
608,"I prefer seeing class names that are nouns and method names that are verbs. Print might read better as Printer , ObjectPrinter or WhateverPrinter . I've seen the _ suffix (or a m_ prefix) to denote members quite a bit but I've never found it useful to attach this sort of decoration to a name."
610,"Under the circumstances, a using directive seems highly suspect. While there are times/places that it's useful, this doesn't seem (to me) to be one of them. The name of a typical class should also be a noun, not a verb. A verb signals that what you have is a single action, which is not a good candidate for a normal class. If it's going to be a class at all, it should probably be a functor. I'd also add a parameter (with a default value) so it would be easy to use a stream other than std::cout when/if necessary: struct Print { 
    std::ostream &operator()(std::ostream &os = std::cout) { 
        return os << ""whatever\n"";
    }
}; Using system(""pause""); is also quite non-portable. If you want to wait for the user to press a key before ending the program, it's generally better to build that into your own code: void pause() { 
    std::cout << ""Press \""enter\"" when ready.\n"";
    getchar();
}

int main() { 
    Print()();
    pause();
    return 0;
} Frankly, even using the functor strikes me as silly in this case though -- you're taking something simple (print out a string) and making it much more complex without getting anything in return. Given how little the program does, the Print class accomplishes nothing useful or positive at all."
